42,1,630,62.74386436348081,0.7211433592776604,18.273208160927968,0,0,0,0,0,4-1,0.6793170444395564,free
42,2,630,20.180144184564075,1.352301147611342,14.778372030152145,0,0,0,0,0,4-2,2.5,free
43,1,630,64.57458176479581,0.6793170444395564,18.341139865371925,0,0,0,0,0,4-1,0.6399166558620617,free
43,2,630,21.664708000435475,1.3453225712368537,14.91290428727583,0,0,0,0,0,4-2,2.5,free
44,1,630,66.41189533461231,0.6399166558620617,18.40513153095813,0,0,0,0,0,4-1,0.6028014898220624,free
44,2,630,23.162690329202764,1.3383800079414792,15.046742288069979,0,0,0,0,0,4-2,2.5,free
45,1,630,68.25542249515723,0.6028014898220624,18.465411679940335,0,0,0,0,0,4-1,0.5678390034123834,free
45,2,630,24.674021924369157,1.3314732718790232,15.179889615257881,0,0,0,0,0,4-2,2.473441800928206,free
46,1,630,70.10480285816833,0.5678390034123834,18.522195580281572,0,0,0,0,0,4-1,0.5349043412144656,free
46,2,630,26.198633896785758,1.3246021781623534,15.312349833074117,0,0,0,0,0,4-2,2.3966148745947895,free
47,1,630,71.95969693790255,0.5349043412144656,18.57568601440302,0,0,0,0,0,4-1,0.5038798894240275,free
47,2,630,27.73645771280746,1.3177665428584513,15.444126487359963,0,0,0,0,0,4-2,2.320184415108999,free
48,1,630,73.81978493878997,0.5038798894240275,18.626074003345423,0,0,0,0,0,4-1,0.47465485583743305,free
48,2,630,29.287425192458375,1.3109661829834878,15.575223105658312,0,0,0,0,0,4-2,2.244148376495957,free
49,1,630,75.6847656134037,0.47465485583743305,18.673539488929165,0,0,0,0,0,4-1,0.4471248741988613,free
49,2,630,30.851468507606697,1.304200916497926,15.705643197308104,0,0,0,0,0,4-2,2.1685047233390766,free
50,1,630,77.5543551866676,0.4471248741988613,18.718251976349052,0,0,0,0,0,4-1,0.4211916314953277,free
50,2,630,32.428520180149015,1.2974705623016474,15.835390253538268,0,0,0,0,0,4-2,2.0932514307255814,free
51,1,630,79.42828634245998,0.4211916314953277,18.760371139498584,0,0,0,0,0,4-1,0.39676251686859954,free
51,2,630,34.01851308020399,1.290774940229104,15.96446774756118,0,0,0,0,0,4-2,2.018386484192293,free
52,1,630,81.30630726899419,0.39676251686859954,18.800047391185444,0,0,0,0,0,4-1,0.37375029089021966,free
52,2,630,35.621380424315326,1.2841138710444955,16.09287913466563,0,0,0,0,0,4-2,1.9439078796717122,free
53,1,630,83.18818075956719,0.37375029089021966,18.837422420274468,0,0,0,0,0,4-1,0.3520727740185853,free
53,2,630,37.237055773664075,1.2774871764369722,16.220627852309327,0,0,0,0,0,4-2,1.8698136234383673,free
54,1,630,85.07368336546473,0.3520727740185853,18.872629697676327,0,0,0,0,0,4-1,0.3316525531255082,free
54,2,630,38.86547303229009,1.27089467901586,16.347717320210915,0,0,0,0,0,4-2,1.7961017320554469,free
55,1,630,86.962604597998,0.3316525531255082,18.905794952988877,0,0,0,0,0,4-1,0.3124167050442284,free
55,2,630,40.50656644532271,1.2643362023059135,16.474150940441508,0,0,0,0,0,4-2,1.7227702323217031,free
56,1,630,88.8547461768221,0.3124167050442284,18.937036623493302,0,0,0,0,0,4-1,0.2942965361516631,free
56,2,630,42.160270597220574,1.2578115707425908,16.599932097515765,0,0,0,0,0,4-2,1.6498171612186336,free
57,1,630,90.7499213218522,0.2942965361516631,18.966466277108466,0,0,0,0,0,4-1,0.2772273370548677,free
57,2,630,43.826520410020485,1.2513206096673546,16.7250641584825,0,0,0,0,0,4-2,1.577240565857928,free
58,1,630,92.64795408624832,0.2772273370548677,18.994189010813958,0,0,0,0,0,4-1,0.2611481515056827,free
58,2,630,45.50525863504002,1.2463618342578386,16.849700341908285,0,0,0,0,0,4-2,1.5049515794709718,free
58,4,630,1.5689963416313313,0.20897888134406017,17.26267011596535,45.50525863504002,16.849700341908285,1.2463618342578386,4.211,43.93626229340869,4-2,3.0,car following
59,1,630,94.54867872808724,0.2611481515056827,19.020303825964522,0,0,0,0,0,4-1,0.24600155871835394,free
59,2,630,47.1964443120855,1.243128570929454,16.97401319900123,0,0,0,0,0,4-2,1.432850122357064,free
59,4,630,3.301720391547523,1.291407663931358,17.391810882358484,47.1964443120855,16.97401319900123,1.243128570929454,4.211,43.89472392053797,4-2,3.0,car following
60,1,630,96.45193911847728,0.24600155871835394,19.044903981836356,0,0,0,0,0,4-1,0.23173346831269176,free
60,2,630,48.90004515046165,1.2399036952068698,17.098003568521918,0,0,0,0,0,4-2,1.3609357080350653,free
60,4,630,5.047342395869054,1.2881832171365808,17.520629204072144,48.90004515046165,17.098003568521918,1.2399036952068698,4.211,43.8527027545926,4-2,3.0,car following
61,1,630,98.35758818400248,0.23173346831269176,19.068077328667624,156.78978345747453,0,0,0,58.43219527347205,4-1,-3.4,signal
61,2,630,50.6160289432405,1.2366871853312862,17.221672287055046,0.0,0,0,0,0.0,4-2,1.289207851285851,free
61,4,630,6.8058301503827225,1.2849668212907197,17.649125886201215,50.6160289432405,17.221672287055046,1.2366871853312862,4.211,43.810198792857776,4-2,3.0,car following
62,1,630,100.24739591686924,-3.4,18.728077328667624,156.78978345747453,0,0,0,56.54238754060529,4-1,-3.4,signal
62,2,630,52.344363567044006,1.2334790196003482,17.34502018901508,0.0,0,0,0,0.0,4-2,1.2176660681490301,free
62,4,630,8.577151531284303,1.2817584562917907,17.777301731830395,52.344363567044006,17.34502018901508,1.2334790196003482,4.211,43.767212035759705,4-2,3.0,car following
63,1,630,102.103203649736,-3.4,18.388077328667624,156.78978345747453,0,0,0,54.686579807738525,4-1,-3.4,signal
63,2,630,54.08495391628626,1.2176660681490301,17.466786795829982,0.0,0,0,0,0.0,4-2,1.1470414361963872,free
63,4,630,10.361274494977781,1.2785581020880012,17.905157542039195,54.08495391628626,17.466786795829982,1.2176660681490301,4.211,43.723679421308475,4-2,3.0,car following
63,5,630,1.8302721090218237,-0.7124300715624072,19.4220053863312,36.608173523007,19.449350556051062,-0.10661131896825,4.211,34.77790141398517,4-1,3.0,car following
64,1,630,103.92501138260276,-3.4,18.048077328667624,156.78978345747453,0,0,0,52.864772074871766,4-1,-3.4,signal
64,2,630,55.83736780305024,1.1470414361963872,17.581490939449623,0.0,0,0,0,0.0,4-2,1.080513032896996,free
64,4,630,12.158167077875088,1.275365738677625,18.032694115906956,55.83736780305024,17.581490939449623,1.1470414361963872,4.211,43.67920072517515,4-2,3.0,car following
64,5,630,3.778119155072688,1.129301483548835,19.534935534686085,38.552575522017264,19.438689424154234,-0.10661131896825,4.211,34.77445636694458,4-1,3.0,car following
65,1,630,105.71281911546953,-3.4,17.708077328667624,156.78978345747453,0,0,0,51.076964342005,4-1,-3.4,signal
65,2,630,57.60091946215969,1.080513032896996,17.68954224273932,0.0,0,0,0,0.0,4-2,1.017843276988971,free
65,4,630,13.967797396196328,1.2721813461088765,18.159912250517845,57.60091946215969,17.68954224273932,1.080513032896996,4.211,43.63312206596336,4-2,3.0,car following
65,5,630,5.737244399408637,1.1263381734681885,19.647569352032903,40.495911407837845,19.42802829225741,-0.10661131896825,4.211,34.75866700842921,4-1,3.0,car following
66,1,630,107.46662684833629,-3.4,17.368077328667624,156.78978345747453,0,0,0,49.32315660913824,4-1,-3.4,signal
66,2,630,59.37496290281857,1.017843276988971,17.79132657043822,0.0,0,0,0,0.0,4-2,0.9588083669236099,free
66,4,630,15.790133645770512,1.2690049044797875,18.286812740965825,59.37496290281857,17.79132657043822,1.017843276988971,4.211,43.58482925704806,4-2,3.0,car following
66,5,630,7.707618310874617,1.1233952525377868,19.759908877286684,42.438181180468746,19.417367160360584,-0.10661131896825,4.211,34.73056286959413,4-1,2.9677707721740254,car following
67,1,630,109.18643458120306,-3.4,17.028077328667624,156.78978345747453,0,0,0,47.60334887627147,4-1,-3.4,signal
67,2,630,61.158889601697005,0.9588083669236099,17.88720740713058,0.0,0,0,0,0.0,4-2,0.9031974816420394,free
67,4,630,17.625144101836785,1.2658363939380815,18.413396380359632,61.158889601697005,17.88720740713058,0.9588083669236099,4.211,43.53374549986022,4-2,3.0,car following
67,5,630,9.689211498707962,1.1204600209353386,19.87195487938022,44.37938483990996,19.40670602846376,-0.10661131896825,4.211,34.690173341202,4-1,2.892561681620403,car following
68,1,630,110.87224231406982,-3.4,16.688077328667624,156.78978345747453,0,0,0,45.917541143404705,4-1,-3.4,signal
68,2,630,62.95212632981827,0.9031974816420394,17.97752715529479,0.0,0,0,0,0.0,4-2,0.8508120277067998,free
68,4,630,19.472797118846152,1.26267579468105,18.539663959827738,62.95212632981827,17.97752715529479,0.9031974816420394,4.211,43.47932921097212,4-2,3.0,car following
68,5,630,11.681994648938835,1.1175324585700006,19.983708125237218,46.319522386161495,19.396044896566938,-0.10661131896825,4.211,34.63752773722266,4-1,2.816296782125254,car following
69,1,630,112.52405004693658,-3.4,16.348077328667625,156.78978345747453,0,0,0,44.26573341053795,4-1,-3.4,signal
69,2,630,64.75413310548629,0.8508120277067998,18.062608358065468,0.0,0,0,0,0.0,4-2,0.8014649300998068,free
69,4,630,21.333061130263705,1.2595230869554295,18.66561626852328,64.75413310548629,18.062608358065468,0.8508120277067998,4.211,43.42107197522259,4-2,3.0,car following
69,5,630,13.685938524189574,1.1146125454034228,20.095169379777563,48.25859381922335,19.38538376467011,-0.10661131896825,4.211,34.572655295033776,4-1,2.7380268599750295,car following
70,1,630,114.14185777980335,-3.4,16.008077328667625,156.78978345747453,0,0,0,42.64792567767118,4-1,-3.4,signal
70,2,630,66.56440126594333,0.8014649300998068,18.14275485107545,0.0,0,0,0,0.0,4-2,0.754979964154017,free
70,4,630,23.20590464837132,1.2563782510572765,18.791254093629007,66.56440126594333,18.14275485107545,0.8014649300998068,4.211,43.358496617572015,4-2,3.0,car following
70,5,630,15.701013963474578,1.111700261449612,20.20633940592252,50.19659913909552,19.374722632773285,-0.10661131896825,4.211,34.49558517562094,4-1,2.658546076108062,car following
71,1,630,115.7256655126701,-3.4,15.668077328667625,156.78978345747453,0,0,0,41.06411794480442,4-1,-3.4,signal
71,2,630,68.38245165087164,0.754979964154017,18.21825284749085,0.0,0,0,0,0.0,4-2,0.7111911262330857,free
71,4,630,25.09129626407088,1.2532412673318454,18.91657822036219,68.38245165087164,18.21825284749085,0.754979964154017,4.211,43.29115538680077,4-2,3.0,car following
71,5,630,17.727191882000703,1.1087955867747947,20.3172189646,52.13353834577801,19.36406150087646,-0.10661131896825,4.211,34.406346463777304,4-1,2.578019808803828,car following
72,1,630,117.27547324553687,-3.4,15.328077328667625,156.78978345747453,0,0,0,39.514310211937655,4-1,-3.4,signal
72,2,630,70.2078328912519,0.7111911262330857,18.289371960114156,0.0,0,0,0,0.0,4-2,0.6699420409115677,free
72,4,630,26.989204646687966,1.250112116173466,19.04158943197954,70.2078328912519,18.289371960114156,0.7111911262330857,4.211,43.21862824456393,4-1,3.0,car following
72,5,630,19.76444327096819,1.1058985014972806,20.427808814749728,54.06941143927081,19.353400368979635,-0.10661131896825,4.211,34.30496816830262,4-1,2.496450511167861,car following
73,1,630,118.79128097840363,-3.4,14.988077328667625,156.78978345747453,0,0,0,37.99850247907089,4-1,-3.4,signal
73,2,630,72.04011979746787,0.6699420409115677,18.356366164205312,0.0,0,0,0,0.0,4-2,0.6310854025386958,free
73,4,630,28.899598543776047,1.2469907780254204,19.16628850978208,56.00441165792178,19.346604004039722,-0.06796364939912536,4.211,27.10481311414573,4-1,2.54710064868488,car following
73,5,630,21.8127391973721,1.1030089857873275,20.538109713328463,28.899598543776047,19.16628850978208,1.2469907780254204,4.012,7.086859346403948,4-1,0.17156578033985426,car following
74,1,630,120.27308871127039,-3.4,14.648077328667625,156.78978345747453,0,0,0,36.51669474620414,4-1,-3.4,signal
74,2,630,73.8789118409011,0.6310854025386958,18.41947470445918,0.0,0,0,0,0.0,4-2,0.5944824491914522,free
74,4,630,30.822446780921155,1.2438772333798198,19.290676233120063,57.93907205832575,19.346604004039722,0.0,4.211,27.116625277404594,4-1,2.544100634873862,car following
74,5,630,23.867407997606644,0.17156578033985426,20.555266291362447,30.822446780921155,19.290676233120063,1.2438772333798198,4.012,6.95503878331451,4-1,0.232060965417638,car following
75,1,630,121.72089644413715,-3.4,14.308077328667625,156.78978345747453,0,0,0,35.068887013337374,4-1,-3.4,signal
75,2,630,75.72383172359297,0.5944824491914522,18.478922949378326,0.0,0,0,0,0.0,4-2,0.5600024671383483,free
75,4,630,32.75771826154705,1.240771462777485,19.414753379397812,59.87373245872972,19.346604004039722,0.0,4.211,27.116014197182672,4-1,2.4720747820105755,car following
75,5,630,25.92409493156998,0.232060965417638,20.57847238790421,32.75771826154705,19.414753379397812,1.240771462777485,4.012,6.833623329977069,4-1,0.2898360152234538,car following
76,1,630,123.13470417700391,-3.4,13.968077328667626,156.78978345747453,0,0,0,33.655079280470616,4-1,-3.4,signal
76,2,630,77.57452403086648,0.5600024671383483,18.534923196092162,0.0,0,0,0,0.0,4-2,0.527522324044324,free
76,4,630,34.70538196672087,1.2376734468078223,19.538520724078595,61.80839285913369,19.346604004039722,0.0,4.211,27.10301089241282,4-1,2.3989893916187364,car following
76,5,630,27.983391350436516,0.2898360152234538,20.607455989426555,34.70538196672087,19.538520724078595,1.2376734468078223,4.012,6.721990616284355,4-1,0.3449335322478859,car following
77,1,630,124.51451190987068,-3.4,13.628077328667626,156.78978345747453,0,0,0,32.27527154760385,4-1,-3.4,signal
77,2,630,79.43065396209592,0.527522324044324,18.587675428496595,0.0,0,0,0,0.0,4-2,0.4969260292497519,free
77,4,630,36.665406973350365,1.234586844326912,19.661979408511286,63.74305325953766,19.346604004039722,0.0,4.211,27.077646286187296,4-1,2.324846894025223,car following
77,5,630,30.045861617040412,0.3449335322478859,20.641949342651344,36.665406973350365,19.661979408511286,1.234586844326912,4.012,6.619545356309953,4-1,0.39740230485963224,car following
78,1,630,125.86031964273744,-3.4,13.288077328667626,156.78978345747453,0,0,0,30.92946381473709,4-1,-3.4,signal
78,2,630,81.29190613509182,0.4969260292497519,18.63736803142157,0.0,0,0,0,0.0,4-2,0.46810431955326703,free
78,4,630,38.63776245968859,1.2315090974195195,19.785130318253238,65.67771365994163,19.346604004039722,0.0,4.211,27.039951200253043,4-1,2.2496498577814656,car following
78,5,630,32.11204356282985,0.39740230485963224,20.68168957313731,38.63776245968859,19.785130318253238,1.2315090974195195,4.012,6.525718896858741,4-1,0.4472961091034051,car following
79,1,630,127.1721273756042,-3.4,12.948077328667626,156.78978345747453,0,0,0,29.617656081870322,4-1,-3.4,signal
79,2,630,83.15798345983174,0.46810431955326703,18.684178463376895,0.0,0,0,0,0.0,4-2,0.44095426901917806,free
79,4,630,40.62241768662962,1.2284390231404803,19.907974220567286,67.6113740603456,19.326604004039723,-0.2,4.211,26.98895637371598,4-1,1.9617009117856115,car following
79,5,630,34.1824490006891,0.4472961091034051,20.726419184047653,40.62241768662962,19.907974220567286,1.2284390231404803,4.012,6.439968685940521,4-1,0.49467326707076253,car following
80,1,630,128.44993510847098,-3.4,12.608077328667626,156.78978345747453,0,0,0,28.339848349003546,4-1,-3.4,signal
80,2,630,85.02860607751452,0.44095426901917806,18.728273890278818,0.0,0,0,0,0.0,4-2,0.4153789214160643,free
80,4,630,42.61934199169816,1.2253766023624166,20.030511880803527,69.54203446074956,19.286604004039727,-0.4,4.211,26.922692469051405,4-1,1.660497559574102,car following
80,5,630,36.25756428542922,0.49467326707076253,20.775886510754727,42.61934199169816,20.030511880803527,1.2253766023624166,4.012,6.3617777062689385,4-1,0.5395961836424199,car following
81,1,630,129.69374284133775,-3.4,12.268077328667626,156.78978345747453,0,0,0,27.096040616136776,4-1,-3.4,signal
81,2,630,86.90351036114949,0.4153789214160643,18.76981178242042,0.0,0,0,0,0.0,4-2,0.3912869439739339,free
81,4,630,44.628504788858535,1.2223218160056353,20.15274406240409,71.46769486115353,19.226604004039725,-0.6000000000000001,4.211,26.839190072294997,4-1,1.345230332754128,car following
81,5,630,38.337850917422905,0.5395961836424199,20.82984612911897,44.628504788858535,20.15274406240409,1.2223218160056353,4.012,6.29065387143563,4-1,0.5821307776716225,car following
82,1,630,130.9035505742045,-3.4,11.928077328667626,156.78978345747453,0,0,0,25.886232883270026,4-1,-3.4,signal
82,2,630,88.78244797411139,0.3912869439739339,18.808940476817813,0.0,0,0,0,0.0,4-2,0.3685923012234462,free
82,4,630,46.649875568324134,1.2192746450380063,20.27467152690789,73.38635526155751,19.146604004039727,-0.8,4.211,26.736479693233377,4-1,1.0166220907907237,car following
82,5,630,40.42374618422316,0.5821307776716225,20.888059206886133,46.649875568324134,20.27467152690789,1.2192746450380063,4.012,6.226129384100972,4-1,0.6223459306626395,car following
83,1,630,132.07935830707126,-3.4,11.588077328667627,156.78978345747453,0,0,0,24.710425150403267,4-1,-3.4,signal
83,2,630,90.66518498329928,0.3685923012234462,18.84579970694016,0.0,0,0,0,0.0,4-2,0.3472139477524856,free
83,4,630,48.682425831468876,1.0166220907907237,20.376333735986965,75.29601566196149,19.046604004039725,-1.0,4.211,26.613589830492614,4-1,0.6863524011599935,car following
83,5,630,42.51566383456509,0.6223459306626395,20.950293799952398,48.682425831468876,20.376333735986965,1.0166220907907237,4.012,6.166761996903787,4-1,0.6411969555074641,car following
84,1,630,133.22116603993803,-3.4,11.248077328667629,156.78978345747453,0,0,0,23.5686174175365,4-1,-3.4,signal
84,2,630,92.55150102373206,0.3472139477524856,18.88052110171541,0.0,0,0,0,0.0,4-2,0.32707553878283946,free
84,4,630,50.723490967073374,0.6863524011599935,20.444968976102967,77.19467606236546,18.926604004039724,-1.2,4.211,26.471185095292086,4-1,0.3620171359714983,car following
84,5,630,44.613899199337865,0.6411969555074641,21.014413495503145,50.723490967073374,20.444968976102967,0.6863524011599935,4.012,6.109591767735509,4-1,0.6277941978270931,car following
85,1,630,134.3289737728048,-3.4,10.908077328667627,156.78978345747453,0,0,0,22.460809684669726,4-1,-3.4,signal
85,2,630,94.44118851159752,0.32707553878283946,18.913228655593695,0.0,0,0,0,0.0,4-2,0.3081051575334353,free
85,4,630,52.769797950363525,0.3620171359714983,20.481170689700114,79.08033646276944,18.786604004039724,-1.4,4.211,26.310538512405913,4-1,0.043393466660563984,car following
85,5,630,46.71847951987731,0.6277941978270931,21.077192915285856,52.769797950363525,20.481170689700114,0.3620171359714983,4.012,6.051318430486212,4-1,0.41068415902753086,car following
86,1,630,135.40278150567156,-3.4,10.568077328667627,156.78978345747453,0,0,0,21.387001951802972,4-1,-3.4,signal
86,2,630,96.33405190294455,0.3081051575334353,18.944039171347036,0.0,0,0,0,0.0,4-2,0.2902350583964963,free
86,4,630,54.81813198666684,0.043393466660563984,20.485510036366172,80.95104830906257,18.627632921822944,-1.5897108221677858,4.211,26.13291632239573,4-1,-0.25884301672694665,car following
86,5,630,48.82825223220104,0.41068415902753086,21.11826133118861,54.81813198666684,20.485510036366172,0.043393466660563984,4.012,5.989879754465804,4-1,0.06420307779824458,car following
87,1,630,136.44258923853832,-3.4,10.228077328667627,156.78978345747453,0,0,0,20.34719421893621,4-1,-3.4,signal
87,2,630,98.22990699537124,0.2902350583964963,18.973062677186686,154.39449738450077,0,0,0,56.16459038912953,4-2,-3.4,signal
87,4,630,56.86538877521983,-0.25884301672694665,20.45962573469348,82.805292437033,18.457249637585775,-1.7038328423716795,4.211,25.939903661813176,4-1,-0.47581686985976424,car following
87,5,630,50.94039938070889,0.06420307779824458,21.124681638968433,56.86538877521983,20.45962573469348,-0.25884301672694665,4.012,5.924989394510938,4-1,-0.26332331814501064,car following
88,1,630,137.4483969714051,-3.4,9.888077328667627,156.78978345747453,0,0,0,19.34138648606944,4-1,-3.4,signal
88,2,630,100.1102132630899,-3.4,18.63306267718669,154.39449738450077,0,0,0,54.28428412141086,4-2,-3.4,signal
88,4,630,58.90897226433987,-0.47581686985976424,20.412044047707504,84.64198132467821,18.276528115318452,-1.8072152226732296,4.211,25.73300906033834,4-1,-0.6766339979021203,car following
88,5,630,53.051550928015004,-0.26332331814501064,21.09834930715393,58.90897226433987,20.412044047707504,-0.47581686985976424,4.012,5.857421336324869,4-1,-0.49911527977774484,car following
89,1,630,138.42020470427184,-3.4,9.54807732866763,156.78978345747453,0,0,0,18.36957875320269,4-1,-3.4,signal
89,2,630,101.95651953080858,-3.4,18.293062677186686,154.39449738450077,0,0,0,52.43797785369219,4-2,-3.4,signal
89,4,630,60.946793499121114,-0.6766339979021203,20.34438064791729,86.46012975710944,18.086440533306167,-1.900875820122857,4.211,25.51333625798833,4-1,-0.8625912672776486,car following
89,5,630,55.15889028233151,-0.49911527977774484,21.048437779176158,60.946793499121114,20.34438064791729,-0.6766339979021203,4.012,5.787903216789601,4-1,-0.7166811901450649,car following
90,1,630,139.3580124371386,-3.4,9.208077328667628,156.78978345747453,0,0,0,17.43177102033593,4-1,-3.4,signal
90,2,630,103.76882579852725,-3.4,17.953062677186686,154.39449738450077,0,0,0,50.62567158597352,4-2,-3.4,signal
90,4,630,62.97691860757645,-0.8625912672776486,20.258121521189526,88.25884513280724,17.887866980649644,-1.9857355265652121,4.211,25.281926525230787,4-1,-1.0348717227671602,car following
90,5,630,57.2601506542984,-0.7166811901450649,20.976769660161654,62.97691860757645,20.258121521189526,-0.8625912672776486,4.012,5.716767953278051,4-1,-0.9174980891552942,car following
91,1,630,140.26182017000536,-3.4,8.868077328667628,156.78978345747453,0,0,0,16.527963287469163,4-1,-3.4,signal
91,2,630,105.54713206624591,-3.4,17.613062677186686,154.39449738450077,0,0,0,48.84736531825486,4-2,-3.4,signal
91,4,630,64.99755640108157,-1.0348717227671602,20.15463434891281,90.03731869317438,17.681604226693224,-2.062627539564212,4.211,25.039762292092817,4-1,-1.1945551247314188,car following
91,5,630,59.35324012986879,-0.9174980891552942,20.88501985124612,64.99755640108157,20.15463434891281,-1.0348717227671602,4.012,5.64431627121278,4-1,-1.1029138855116627,car following
92,1,630,141.13162790287214,-3.4,8.528077328667628,156.78978345747453,0,0,0,15.658155554602388,4-1,-3.4,signal
92,2,630,107.29143833396458,-3.4,17.273062677186687,154.39449738450077,0,0,0,47.10305905053619,4-2,-3.4,signal
92,4,630,67.0070470603492,-1.1945551247314188,20.03517883643967,91.79416597814588,17.4553414727368,-2.262627539564212,4.211,24.78711891779669,4-1,-1.4805731070966028,car following
